tweet_id,user_id,username,name,first_name,last_name,full_text,view_count,bookmark_count,favorite_count,reply_count,retweet_count,quote_count,bookmarked,favorited,retweeted,created_at,user_mentions,location,bio,website,websites,can_dm,can_media_tag,is_quote_status,lang,followers_count,following_count,media_count,statuses_count,favourites_count,listed_count,fast_followers_count,normal_followers_count,followed_by,following,profile_banner_url,profile_url,avatar_url,verified,is_blue_verified,user_created_at,Source_File
1779156461245038602,1663654155896889350,RTD_BD,The Road to Democracy,The,Road to Democracy,"Prime Minister Sheikh Hasina recently criticized Israel for the genocide in Palestine at the Munich Security Conference. However, despite Bangladesh's lack of diplomatic ties with Israel, two Boeing 747-400 BCF planes from Israel landed at Dhaka's airport on April 7 and 11, https://t.co/PwaB6sw0GK",992,0,34,2,4,0,False,False,False,"13/04/2024, 19:35:30",,,"Official Twitter handle of  ""The Road to Democracy"" magazine. Retweets are not always endorsements.",,,False,True,False,en,9273,155,982,3083,3848,0,0,9273,,False,https://pbs.twimg.com/profile_banners/1663654155896889350/1686293095,https://www.x.com/RTD_BD,https://pbs.twimg.com/profile_images/1818153123547914240/JOs4ZNjf_normal.jpg,False,True,"31/05/2023, 02:11:08",Week 15.csv
1779152342304133469,973167217251512321,ershadkhandu,Ershad Khan,Ershad,Khan,@TheLegateIN Fascist Sheikh Hasina made Bangladesh a vassal state of India.,14,0,0,0,0,0,False,False,False,"13/04/2024, 19:19:08",TheLegateIN,"Dhaka, Bangladesh",#Public Figure #Activist of August Revolution #DU Alumni #Political Activist #Ex-Students' Leader #Democracy Lover #Citizen of Bangladesh,,,True,True,False,en,1123,3756,3800,14946,113565,4,0,1123,,False,https://pbs.twimg.com/profile_banners/973167217251512321/1571351617,https://www.x.com/ershadkhandu,https://pbs.twimg.com/profile_images/1324000296188604417/qac-jyl2_normal.jpg,False,False,"12/03/2018, 17:01:59",Week 15.csv
1779147874690875688,4630666350,NChaudhry76,Noman Chaudhry,Noman,Chaudhry,"@GMehvishali @neu2ralpaki1 Bangladesh has been demanding apology from Pakistan. When Gen Musharraf visited BD in the early 2000’s, he expressed regrets at the martyrs monument however since sheikh hasina became PM, they’ve been demanding apology.",85,0,0,0,0,0,False,False,False,"13/04/2024, 19:01:22",GMehvishali; neu2ralpaki1,Riyadh,"Professional Accountant. CPA (USA), FCMA (ICMAP).",,,False,True,False,en,64,34,45,5056,1,0,0,64,,False,,https://www.x.com/NChaudhry76,https://pbs.twimg.com/profile_images/1620356326386810880/Uh5LTqP2_normal.jpg,False,False,"22/12/2015, 16:52:48",Week 15.csv
1779134222881505547,17462599,rupom,Rupom Razzaque,Rupom,Razzaque,"Recent news from Bangladesh -

""Indebted father commits suicide after shooting his 2 children.""

""A young man commits suicide after not being able to buy meat for his wife on Eid day.""

Dictator Sheikh Hasina has not only taken away the democratic rights of the people, but also https://t.co/Mon3zsmP6g",1665,1,39,5,10,0,False,False,False,"13/04/2024, 18:07:08",,"London, UK",Bangladeshi | Social Activist | Human Rights Defender | Software Engineer | Entrepreneur.,https://www.facebook.com/rupom.bd,https://www.facebook.com/rupom.bd,False,True,False,en,7343,1017,1267,4324,5640,26,0,7343,,False,https://pbs.twimg.com/profile_banners/17462599/1721169532,https://www.x.com/rupom,https://pbs.twimg.com/profile_images/464475777/rupom_normal.jpg,False,True,"18/11/2008, 16:41:59",Week 15.csv
1779118866607808909,1687441973794484226,Citizen110877,Anonymous,Anonymous,,@revolt_71 Pilkhana massacre occurred in connivance with then sitting govt led by Sheikh Hasina. BD Army Commandos could take control of Pilkhana in hour only; but she didn’t allow them.,80,0,0,1,0,0,False,False,False,"13/04/2024, 17:06:06",revolt_71,,,,,False,True,False,en,459,1757,23,4537,17713,0,0,459,,False,,https://www.x.com/Citizen110877,https://pbs.twimg.com/profile_images/1687442205466820608/tBMPZRW6_normal.png,False,False,"04/08/2023, 17:35:47",Week 15.csv
1779081060049170648,1766723677910089728,ProgressiveBd2,akib shijan,akib,shijan,"https://t.co/QtX6dlghXx

“Let's leave behind all the failures of the past in the new year and work together to build a beautiful future,” PM Sheikh Hasina said in a video message on Friday ahead of Pahela Baishak.
@albd1971 @sajeebwazed",5,0,0,0,0,0,False,False,False,"13/04/2024, 14:35:53",albd1971; sajeebwazed,,,,,False,True,False,en,3,5,58,102,12,0,0,3,,False,,https://www.x.com/ProgressiveBd2,https://pbs.twimg.com/profile_images/1843266529238097920/bu4TMEgS_normal.jpg,False,False,"10/03/2024, 12:12:28",Week 15.csv
1779075973838971015,1602112679631429632,ilfaz19,ilfaz,ilfaz,,@TimesAlgebraIND Dictator Sheikh Hasina with Dictator Modi 😂😅,35,0,0,0,0,0,False,False,False,"13/04/2024, 14:15:40",TimesAlgebraIND,Bangladesh,,,,False,True,False,ro,2,33,2,8,18,0,0,2,,False,,https://www.x.com/ilfaz19,https://pbs.twimg.com/profile_images/1626565344608538625/8D4dCHJ-_normal.jpg,False,False,"12/12/2022, 06:27:00",Week 15.csv
1779067961569161282,1752520786546675712,raghu1441616893,Raghu,Raghu,,"@RadioKiribati Its a demand of the Islamist opposition. Sheikh Hasina is pro India, .",23,0,0,1,0,0,False,False,False,"13/04/2024, 13:43:50",RadioKiribati,India ,Hindu 🕉,,,False,True,False,en,103,466,120,1718,6202,0,0,103,,False,https://pbs.twimg.com/profile_banners/1752520786546675712/1706794447,https://www.x.com/raghu1441616893,https://pbs.twimg.com/profile_images/1753048893145899008/b2yu3H6D_normal.jpg,False,False,"31/01/2024, 07:35:11",Week 15.csv
1779034642726941078,77696645,dailystarnews,The Daily Star,The,Daily Star,"Meherunnesa, 70, breathed her last around 8:00am while being treated at the Sheikh Hasina National Institute of Burn and Plastic Surgery, said Torikul Islam, a resident surgeon at the burn institute.
#bangladesh
https://t.co/5GqZJbiyQM",498,0,2,1,1,0,False,False,False,"13/04/2024, 11:31:26",,Bangladesh,"Bangladesh's largest English Daily. The latest & breaking news, features, analysis and more from @dailystarnews.",http://www.thedailystar.net,http://www.thedailystar.net,False,True,False,en,1877338,64,31609,298966,461,1183,0,1877338,,False,https://pbs.twimg.com/profile_banners/77696645/1703699616,https://www.x.com/dailystarnews,https://pbs.twimg.com/profile_images/1560135235773181952/-o1jRMm1_normal.jpg,False,True,"27/09/2009, 14:54:28",Week 15.csv
1779024621658083820,1203728916415840256,HinduVoice_in,Hindu Voice,Hindu,Voice,"Her family alleged that their daughters were taught about Islam and Arabic in the coaching centre instead of school subjects.  

Hindu organisations have been demanding anti-conversion law for many years. 

But Sheikh Hasina's government did nothing. https://t.co/7mBtpbPM9i",704,1,26,5,13,0,False,False,False,"13/04/2024, 10:51:37",,Bharat ,Documenting ongoing Hindu Persecution| News neglected by Secular Ecosystem| #Support: UPI: hinduvoice@upi,https://www.hinduvoice.in,https://www.hinduvoice.in,True,False,False,en,43534,41,2636,7411,3027,53,0,43534,,False,https://pbs.twimg.com/profile_banners/1203728916415840256/1721729291,https://www.x.com/HinduVoice_in,https://pbs.twimg.com/profile_images/1368408397440188417/xE3eznoR_normal.jpg,False,True,"08/12/2019, 22:32:06",Week 15.csv
1779016039344361486,1706808113091817472,GBHAlliance,Global Bangladeshi Hindu Alliance,Global,Bangladeshi Hindu Alliance,"Why @MamataOfficial is so cringe? 
I would say Sheikh Hasina exuberates more class without any theatricals like Mamata. 
#SheikhHasina https://t.co/6PaKuZePFB",78,0,2,0,0,0,False,False,False,"13/04/2024, 10:17:30",MamataOfficial,"Washington, DC",dedicated to addressing issues affecting the vibrant Hindu and Bangladeshi community worldwide. 🇧🇩🕉️ RT ≠ endorsement// यतो धर्मस्ततो जयः,http://www.youtube.com/@GBHAlliance,http://www.youtube.com/@GBHAlliance,True,True,False,en,4204,186,1316,6323,23518,7,0,4204,,False,https://pbs.twimg.com/profile_banners/1706808113091817472/1712695334,https://www.x.com/GBHAlliance,https://pbs.twimg.com/profile_images/1706812090260848640/1NRXK3za_normal.jpg,False,False,"27/09/2023, 04:09:29",Week 15.csv
1779006380864671796,265528764,tanvirhSiddiqi,Tanvir H. Siddiqi,Tanvir,H. Siddiqi,@stats_feed Dictator Sheikh Hasina from Bangladesh.,9,0,0,0,0,0,False,False,False,"13/04/2024, 09:39:08",stats_feed,"Manhattan, NY","Human Rights Defender, Social Media Activist, Apparel Professional",,,True,True,False,en,100,234,2,30,215,0,0,100,,False,https://pbs.twimg.com/profile_banners/265528764/1417722693,https://www.x.com/tanvirhSiddiqi,https://pbs.twimg.com/profile_images/1839942234864599040/ATgzbjo6_normal.jpg,False,False,"13/03/2011, 23:10:19",Week 15.csv
1778959553725677851,2611129951,ibk_shovon,Isha Bin Karim,Isha,Bin Karim,@stats_feed Remove #Sheikh_Hasina,7,0,0,0,0,0,False,False,False,"13/04/2024, 06:33:03",stats_feed,,A proud Muslim who believes in Islamic Resurrection!,,,False,True,False,en,42,95,4,259,544,0,0,42,,False,,https://www.x.com/ibk_shovon,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,"08/07/2014, 10:45:22",Week 15.csv
1778958656907964820,39251522,rakeshkushwah,Chief / चीफ़,Chief,/ चीफ़,"Modi Govt sends invitations to 25 global parties to witness #LokSabaElection2024 elections.

The Conservative and Labour parties of the United Kingdom,the Christian Democrats and Social Democrats of Germany have been invited. Sheikh Hasina's Awami League has also been invited",17,0,1,0,0,0,False,False,False,"13/04/2024, 06:29:29",,"Bhind, India","Consulting Agronomist, Expert in Large Scale Commercial Farming & Green Field Development Projects (Africa, Europe & Asia) NRI, Choose Organic & Live Organic",http://www.feedsco.com,http://www.feedsco.com,True,True,False,en,402,1929,264,23305,16140,5,0,402,,False,https://pbs.twimg.com/profile_banners/39251522/1385488389,https://www.x.com/rakeshkushwah,https://pbs.twimg.com/profile_images/1808163023997358085/nVTZeU3P_normal.jpg,False,False,"11/05/2009, 19:35:22",Week 15.csv
1778903078948794401,1557404291660652544,Kaizou_Bhuvi_17,Satire_Kalki,Satire_Kalki,,"I said this many times before and I'll repeat again 
Sheikh Hasina will not be the PM of Bangladesh forever

Bangladesh - WB border will be the biggest strategic headache for India.

Every week you'll see such attacks and you'll see increasing bomb blasts in Indian cities",354,1,1,3,0,1,False,False,False,"13/04/2024, 02:48:39",,sambala,.....random things. I mean just random things,,,False,True,True,en,1191,3001,2062,32639,42928,2,0,1191,,False,https://pbs.twimg.com/profile_banners/1557404291660652544/1690394368,https://www.x.com/Kaizou_Bhuvi_17,https://pbs.twimg.com/profile_images/1845639634853724160/DZicRpAX_normal.jpg,False,False,"10/08/2022, 21:32:11",Week 15.csv
1778900257734373413,2991114737,ZutshiAvinash,Avinash Zutshi,Avinash,Zutshi,"@TimesAlgebraIND Sheikh Hasina election still awaits legitimacy..and it looks within our country we have no credible institution, person left who can be trusted, now. This is landmark achievement.

Why not have UN,Taliban,Lalu Yadav invited to oversee elections
Is EVM + VVPAT+ Ballot box...OK",10,0,0,0,0,0,False,False,False,"13/04/2024, 02:37:26",TimesAlgebraIND,,,,,False,True,False,en,41,116,67,6490,694,2,0,41,,False,,https://www.x.com/ZutshiAvinash,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,"22/01/2015, 06:53:39",Week 15.csv
1778868560342753324,1628664054125592576,AsiaFactCheck,Asia Fact-Check,Asia,Fact-Check,"As tensions escalate between Bangladesh's political factions, Sheikh Hasina's bold retort to BNP's anti-India stance is making waves. Will BNP leaders follow through on their rhetoric, or will they falter under the pressure of Hasina's challenge?
#BNP #Hasina #Bangladesh https://t.co/Wia1Dif4nD",148,0,2,0,3,0,False,False,False,"13/04/2024, 00:31:29",,,Keeping an eye on south asian affairs & politics - Independent fact finder of South Asia,,,True,True,False,en,916,512,503,590,733,2,0,916,,False,https://pbs.twimg.com/profile_banners/1628664054125592576/1677562593,https://www.x.com/AsiaFactCheck,https://pbs.twimg.com/profile_images/1628668591330713602/WoYLJxIM_normal.jpg,False,True,"23/02/2023, 12:52:38",Week 15.csv
1778868459406828026,1632783689380659220,sajidahmedrubel,Mahmood,Mahmood,,@jacksonhinklle I am sure Israel new plan making Bangladesh.🇧🇩🚨 PM Sheikh @Hasina giving permission @Israel🇮🇱🚮 Airlines landed in Bangladesh something happen why 12/04/2024 @Eid Day Israel Airlines landing in Dhaka 🇧🇩🚨 https://t.co/QuH9s7M7mF,43,0,0,1,0,0,False,False,False,"13/04/2024, 00:31:05",jacksonhinklle; Hasina; Israel; eid,Qatar ,life is short,,,True,True,False,en,36,137,583,1497,6248,0,0,36,,False,https://pbs.twimg.com/profile_banners/1632783689380659220/1684516689,https://www.x.com/sajidahmedrubel,https://pbs.twimg.com/profile_images/1820457071894044672/sP2p6PGw_normal.jpg,False,False,"06/03/2023, 21:43:42",Week 15.csv
1778866376624545804,1632783689380659220,sajidahmedrubel,Mahmood,Mahmood,,@IranIntl_En PM Sheikh @Hasina🚮🇧🇩🚨 giving @permission @Israel Airlines landed on @Dhaka airport.???? 🚨🚮 https://t.co/By8xaDkH5f,47,0,0,0,0,0,False,False,False,"13/04/2024, 00:22:48",IranIntl_En; Hasina; permission; Israel; Dhaka,Qatar ,life is short,,,True,True,False,en,36,137,583,1497,6248,0,0,36,,False,https://pbs.twimg.com/profile_banners/1632783689380659220/1684516689,https://www.x.com/sajidahmedrubel,https://pbs.twimg.com/profile_images/1820457071894044672/sP2p6PGw_normal.jpg,False,False,"06/03/2023, 21:43:42",Week 15.csv
1778862406069797229,1392781260687384578,ClassicFlorian,Florian.,Florian.,,@clearlynotryan I will tell Sheikh Hasina to launch a warrant against you being the traitor you are.,49,0,1,0,0,0,False,False,False,"13/04/2024, 00:07:01",clearlynotryan,The Endless void,You might be right…                       YOU’RE SO RIGHT!,,,True,True,False,en,531,591,695,11903,4783,1,0,531,,False,https://pbs.twimg.com/profile_banners/1392781260687384578/1725623748,https://www.x.com/ClassicFlorian,https://pbs.twimg.com/profile_images/1844427533443280905/SQGAp69K_normal.jpg,False,False,"13/05/2021, 15:00:23",Week 15.csv
1778846350341460235,1708944638969815040,OnceAgainHasina,Once Again Sheikh Hasina,Once,Again Sheikh Hasina,"Prime Minister #SheikhHasina said let's work together in the #BanglaNewYear-1431 to build a beautiful future forgetting past failures. 

""Assalamualaikum, the New Year has again come within us in round of the years. I wish you all the brothers and sisters stay at home and abroad https://t.co/WjmBRCIJmM",1651,2,106,9,18,1,False,False,False,"12/04/2024, 23:03:13",,Bangladesh,"Activists For Peace and Bangladesh | @albd1971 |
Once Again Sheikh Hasina | @OnceAgainHasina |",,,False,True,False,en,6388,25,581,1727,4131,7,0,6388,,False,https://pbs.twimg.com/profile_banners/1708944638969815040/1724169781,https://www.x.com/OnceAgainHasina,https://pbs.twimg.com/profile_images/1827281086814285825/5FcDd8Lo_normal.jpg,False,True,"03/10/2023, 01:39:43",Week 15.csv
1778820960881455182,1060826798093561860,salah_shoaib,Salah Uddin Shoaib Choudhury,Salah,Uddin Shoaib Choudhury,"#IslamistDisinformation #Disinformation #Exposed

Propaganda lapdogs of Al Qaeda-connected ultra-Islamist Bangladesh Nationalist Party (BNP)have made a notorious attempt of spreading disinformation against ruling Awami League and Prime Minister Sheikh Hasina stating on April 7 https://t.co/HK3xaUEh7l",1426,1,24,3,9,0,False,False,False,"12/04/2024, 21:22:20",,"Dhaka, Bangladesh","Editor, BLiTZ । Award-Winning Journalist। Counterterrorism Specialist  । Hated by Islamists, Jihadists & Terrorists । Promotes Unpopular Opinions",http://weeklyblitz.net,http://weeklyblitz.net,True,True,False,en,47361,114,1754,17064,14008,69,0,47361,,False,https://pbs.twimg.com/profile_banners/1060826798093561860/1672326464,https://www.x.com/salah_shoaib,https://pbs.twimg.com/profile_images/1510722272138448896/budBjIrP_normal.jpg,False,True,"09/11/2018, 14:29:52",Week 15.csv
1778809370001670436,436429668,NikkeiAsia,Nikkei Asia,Nikkei,Asia,"Many Bangladeshis are boycotting Indian products as part of an ""India Out"" campaign launched by an activist on social media after Prime Minister Sheikh Hasina was returned to power for a fourth consecutive term in a one-sided election. https://t.co/MOFxiS9PtO",3349,1,7,2,5,0,False,False,False,"12/04/2024, 20:36:17",,"Tokyo, New York","The latest headlines from Nikkei Asia. 
Sign up for our newsletters: https://t.co/qUtJViCHmb  

Follow our journalists here: https://t.co/Y1vHImzwy1",http://s.nikkei.com/NAnewsletters,"http://s.nikkei.com/NAnewsletters
http://s.nikkei.com/AsiaStaff
https://asia.nikkei.com",False,True,False,en,411403,94,21519,170813,1235,3817,0,411403,,False,https://pbs.twimg.com/profile_banners/436429668/1601368087,https://www.x.com/NikkeiAsia,https://pbs.twimg.com/profile_images/1310858880876830731/gEshHYUu_normal.jpg,False,False,"14/12/2011, 10:17:05",Week 15.csv
1778798933566796162,1267028461551484928,Inb21N,𝕽𝖆𝖏𝖊𝖘𝖍 𝕯𝖊𝖜𝖊𝖉𝖎 𝕿𝖉𝖎𝖙𝖔𝖗 🇮🇳,𝕽𝖆𝖏𝖊𝖘𝖍,𝕯𝖊𝖜𝖊𝖉𝖎 𝕿𝖉𝖎𝖙𝖔𝖗 🇮🇳,"The Conservative and Labour parties of the United Kingdom, the Christian Democrats and Social Democrats of Germany have been invited. Sheikh Hasina's Awami League has also been invited.2/2
#BreakingNews https://t.co/GI9SWJMkT9",20,0,0,0,0,0,False,False,False,"12/04/2024, 19:54:48",,"New Delhi, Bharat","🚩🇮🇳 राष्ट्र सर्वोपरि -सत्यमेवजयते🚩। 
जय हिंद जय भारत।।
सबका साथ सबका विकास सबका विश्वास सबका प्रयास।🙏",http://www.inb21news.com,http://www.inb21news.com,True,True,False,en,323,23,10172,38502,282608,2,0,323,,False,https://pbs.twimg.com/profile_banners/1267028461551484928/1622470294,https://www.x.com/Inb21N,https://pbs.twimg.com/profile_images/1833759979272376320/21Y-7bR__normal.jpg,False,False,"31/05/2020, 14:42:06",Week 15.csv
1778756678193988093,1068365650609852417,revolt_71,Revolt,Revolt,,"""Amin is one of many Bangladeshis inspired by an ""India Out"" campaign launched by an activist on social media in January after Prime Minister Sheikh Hasina was returned to power for a fourth consecutive term in a one-sided election""

#IndiaOut #BoycottIndia and https://t.co/bk0NCYtpK5",2332,1,118,9,21,3,False,False,False,"12/04/2024, 17:06:54",,Earth,Bangladesh Zindabad 🇧🇩🌾,,,False,True,False,en,35801,84,14853,37633,70573,32,0,35801,,False,https://pbs.twimg.com/profile_banners/1068365650609852417/1723293276,https://www.x.com/revolt_71,https://pbs.twimg.com/profile_images/1775535111121096704/8Mt8fE7G_normal.jpg,False,True,"30/11/2018, 09:46:35",Week 15.csv
1778726913256706373,891961051,waleedjanjua91,Waleed,Waleed,,"Dynastic politics is everywhere eg Bush, Clintons, Adams in the US, Nehru-Gandhi etc in India, Sheikh Hasina in Bangladesh, England literally has monarchy. Blaming politicians alone for our issues is overly simplistic and insincere. Blame the real culprits warna khamosh rahain.",54,0,2,0,0,0,False,False,False,"12/04/2024, 15:08:37",,"London, England",Cracking jokes while crunching numbers. Chartered Accountant by profession and PML-N supporter by heart. 🇵🇰 🇬🇧,,,True,False,True,en,371,313,509,4926,5488,1,0,371,,False,https://pbs.twimg.com/profile_banners/891961051/1598546420,https://www.x.com/waleedjanjua91,https://pbs.twimg.com/profile_images/1299024516581031938/DQRh1ast_normal.jpg,False,False,"20/10/2012, 03:19:59",Week 15.csv
1778713641145307165,926980530,MashodBhuiyan,Engr Mashod bhuiyan,Engr,Mashod bhuiyan,"@masumkadamtala @Sr94829991 Detector killer sheikh hasina, always talking 👄 lies,  you will be punishment by the God in anytime",3,0,0,0,0,0,False,False,False,"12/04/2024, 14:15:53",Sr94829991,Canada,CEO of Canadian Heaven Touch Fashion Inc,,,False,True,False,en,12,22,9,113,149,0,0,12,,False,,https://www.x.com/MashodBhuiyan,https://pbs.twimg.com/profile_images/1746299273271230464/GR7A4YsM_normal.jpg,False,False,"05/11/2012, 11:13:16",Week 15.csv
1778682014444478531,304691182,sabriaballand,Sabria Chowdhury Balland,Sabria,Chowdhury Balland,"The close ties between the Sheikh Hasina regime &amp; “Israel” are really not surprising. An illegal rogue regime such as the Awami League befriending a genocidal illegal entity seems obvious. 

Allegedly, “Israel’s” secret service Mossad is actively present in #Bangladesh along with",193,0,1,0,1,0,False,False,False,"12/04/2024, 12:10:13",,USA,Co-founder The Coalition for Human Rights&Democracy in Bangladesh (https://t.co/HCx9F2Bhwi). Editor Aequitas Review (https://t.co/isXjo7kABG). Political analyst.,http://chrdbangladesh.org,"http://chrdbangladesh.org
http://aequitasreview.org
http://www.linkedin.com/profile/view?id=6534375&trk=nav_responsive_tab_profile",True,True,True,en,7245,461,3155,25920,9003,45,0,7245,,False,https://pbs.twimg.com/profile_banners/304691182/1590169544,https://www.x.com/sabriaballand,https://pbs.twimg.com/profile_images/946424079707492352/Os_OrNiy_normal.jpg,False,False,"25/05/2011, 04:22:04",Week 15.csv
1778677253620350984,826477733454639110,khanaminul1951,Aminul Islam 🇧🇩,Aminul,Islam 🇧🇩,MANONIO PRODHANMONTRI DESHROTN SHEIKH HASINA ~💚❤~ https://t.co/LrltTYC01j,12,0,1,0,1,0,False,False,False,"12/04/2024, 11:51:18",,"Dhaka, Bangladesh","Joy Joy Awami League !
Bongobondhur Bangladesh !🇧🇩
Joy Bangla Joy Bangabondhu !!",,,False,True,False,hi,2292,2016,93970,140919,178078,14,0,2292,,False,https://pbs.twimg.com/profile_banners/826477733454639110/1636662394,https://www.x.com/khanaminul1951,https://pbs.twimg.com/profile_images/1458900260298780691/ExKYr7oa_normal.jpg,False,False,"31/01/2017, 22:10:21",Week 15.csv
1778669489686819022,357459268,deyr74,রেশমী দে (Reshmee Dey)🇮🇳🇮🇳,রেশমী,দে (Reshmee Dey)🇮🇳🇮🇳,"@abhijitmajumder Even Sheikh Hasina do not appear so ""kattar"" in her appearance and behaviour, inspite of being the PM of Islamic Republic of Bangladesh as this lady mafia appears!",353,0,16,0,0,0,False,False,False,"12/04/2024, 11:20:27",abhijitmajumder,Bharatvarsh,🇮🇳 Vande Mataram🇮🇳 🇮🇳Jai Hind🇮🇳,,,False,False,False,en,407,268,1259,35530,18368,0,0,407,,False,https://pbs.twimg.com/profile_banners/357459268/1596601615,https://www.x.com/deyr74,https://pbs.twimg.com/profile_images/1828332995461390336/hawYvg6c_normal.jpg,False,False,"18/08/2011, 16:56:44",Week 15.csv
1778667869519176090,1630082815084703744,WindowSeat20,Window Seat,Window,Seat,@Mohamma77119744 @warfareanalysis Sheikh Hasina is in bed with netanyahu,139,0,1,0,0,0,False,False,False,"12/04/2024, 11:14:00",Mohamma77119744; warfareanalysis,,,,,False,True,False,in,170,227,0,86,2685,0,0,170,,False,,https://www.x.com/WindowSeat20,https://pbs.twimg.com/profile_images/1630082890397626368/V1OkMeQG_normal.jpg,False,False,"27/02/2023, 10:50:20",Week 15.csv
1778658592264196452,1317070547415572481,VHindus71,Voice of Bangladeshi Hindus 🇧🇩,Voice,of Bangladeshi Hindus 🇧🇩,"Indians think they have pro-Indian Sheikh Hasina for their country's security. When Hindu girls in Bangladesh are converted and Hindu temples are attacked, their country's government doesn’t  react. But they don't  know that there is a bigger conspiracy in Bangladesh than in Pak. https://t.co/XTjEmGycXU",5700,14,319,25,154,3,False,False,False,"12/04/2024, 10:37:08",,"Dhaka,  Bangladesh ",Our goal is to reveal the truth. Covering the incidents  that the mainstream media won't let you know.||.,https://www.paypal.com/paypalme/voiceofBangladeshiHi,https://www.paypal.com/paypalme/voiceofBangladeshiHi,True,False,False,en,52375,1434,1237,4309,5169,49,0,52375,,False,https://pbs.twimg.com/profile_banners/1317070547415572481/1728042042,https://www.x.com/VHindus71,https://pbs.twimg.com/profile_images/1820524138361966592/dTz2SwiC_normal.jpg,False,True,"16/10/2020, 16:51:20",Week 15.csv
1778644792030769571,17462599,rupom,Rupom Razzaque,Rupom,Razzaque,"This is not a surprise. Dictator Sheikh Hasina, who is known for human rights violations and killing of thousands of opposition leaders/activists in Bangladesh, is also a friend of other killers and human rights violators.",761,0,25,1,7,0,False,False,False,"12/04/2024, 09:42:18",,"London, UK",Bangladeshi | Social Activist | Human Rights Defender | Software Engineer | Entrepreneur.,https://www.facebook.com/rupom.bd,https://www.facebook.com/rupom.bd,False,True,True,en,7343,1017,1267,4324,5640,26,0,7343,,False,https://pbs.twimg.com/profile_banners/17462599/1721169532,https://www.x.com/rupom,https://pbs.twimg.com/profile_images/464475777/rupom_normal.jpg,False,True,"18/11/2008, 16:41:59",Week 15.csv
1778638613192024349,77696645,dailystarnews,The Daily Star,The,Daily Star,"#PrimeMinister and #AwamiLeague President Sheikh Hasina has said her party comes to power to give something to the people while #BNP assumes to take
#Bangladesh #newsupdate 
https://t.co/v0wPzC9PB7",571,1,1,0,0,0,False,False,False,"12/04/2024, 09:17:45",,Bangladesh,"Bangladesh's largest English Daily. The latest & breaking news, features, analysis and more from @dailystarnews.",http://www.thedailystar.net,http://www.thedailystar.net,False,True,False,en,1877338,64,31609,298966,461,1183,0,1877338,,False,https://pbs.twimg.com/profile_banners/77696645/1703699616,https://www.x.com/dailystarnews,https://pbs.twimg.com/profile_images/1560135235773181952/-o1jRMm1_normal.jpg,False,True,"27/09/2009, 14:54:28",Week 15.csv
1778561129356108001,1579599644602298368,Shubho789,Kai,Kai,,"@IndraHimself @kaliyuga_surfer @Aicreative46666 Many Islamic countries such as Indonesia, Afghanistan etc were turning communist after World War 2. West started Jihadi militias there to fight Communists.

Even now, West is supporting Jihadis to fight Sheikh Hasina in Bangladesh, who is kind of Pro-Hindu and Pro-China.",81,0,4,0,0,0,False,False,False,"12/04/2024, 04:09:51",IndraHimself; kaliyuga_surfer; Aicreative46666,,,,,False,True,False,en,82,1002,12,4086,38705,0,0,82,,False,https://pbs.twimg.com/profile_banners/1579599644602298368/1667059238,https://www.x.com/Shubho789,https://pbs.twimg.com/profile_images/1586387530223869953/QeUuTxRK_normal.jpg,False,False,"11/10/2022, 03:28:15",Week 15.csv
1778527883247706322,1763756747695521792,AbdullahPa58358,Revolutionist,Revolutionist,,@zehrazainab72 Pakistan is the most corrupted Muslims country in the world after the Arabs.  Bangladesh God willing under the current leadership of Sheikh Hasina will think twice before normalization with Israel.,17,0,0,0,0,0,False,False,False,"12/04/2024, 01:57:45",,USA,"The slave of the almighty fear none but almighty and I am the follower of Sirath-al-Mustakins. 
I am the believer in the message of Khataman-Nabi Muhammad saw.",,,False,True,False,en,287,211,184,3818,709,0,0,287,,False,https://pbs.twimg.com/profile_banners/1763756747695521792/1724175908,https://www.x.com/AbdullahPa58358,https://pbs.twimg.com/profile_images/1836096240401911808/xYM6G-6v_normal.jpg,False,False,"02/03/2024, 07:42:48",Week 15.csv
1778509301038174669,1561173259688628224,RajCrystal2,Saturn,Saturn,,@elmoon_hasan @stats_feed Ask Sheikh hasina,2,0,0,0,0,0,False,False,False,"12/04/2024, 00:43:55",elmoon_hasan; stats_feed,,,,,False,True,False,in,8,15,875,2966,8175,0,0,8,,False,,https://www.x.com/RajCrystal2,https://pbs.twimg.com/profile_images/1561174320084226049/Crcjlw4U_normal.jpg,False,False,"21/08/2022, 07:08:37",Week 15.csv
